 Seconds	 Resist. (Ohm)
  45903 	10021.5844 
  45905 	10021.574 
  45907 	10021.5831 
  45909 	10021.581 
  45912 	10021.5771 
  45914 	10021.5728 
  45916 	10021.5795 
  45918 	10021.5773 
  45920 	10021.5694 
  45922 	10021.5807 
  45924 	10021.5814 
  45927 	10021.581 
  45929 	10021.5772 
  45931 	10021.5817 
  45933 	10021.5752 
  45935 	10021.5803 
  45937 	 10021.58 
  45939 	10021.5804 
  45941 	10021.5758 
  45944 	10021.5812 
  45946 	10021.5839 
  45948 	10021.5861 
  45950 	10021.5897 
  45952 	10021.5726 
  45954 	10021.5738 
  45956 	10021.5818 
  45958 	10021.5797 
  45961 	10021.5748 
  45963 	10021.576 
  45965 	10021.583 
  45967 	10021.5741 
  45969 	10021.5754 
  45971 	10021.5789 
  45973 	10021.5762 
  45975 	10021.5775 
  45978 	10021.5833 
  45980 	10021.5822 
  45982 	10021.5796 
  45984 	10021.5863 
  45986 	10021.5842 
  45988 	10021.5782 
  45990 	10021.5763 
  45992 	10021.5817 
  45995 	10021.576 
  45997 	 10021.58 
  45999 	10021.5844 
  46001 	10021.5814 
  46003 	10021.5742 
  46005 	10021.5789 
  46007 	10021.5824 
  46009 	10021.5829 
  46012 	10021.5765 
  46014 	10021.5806 
  46016 	10021.5767 
  46018 	10021.5808 
  46020 	10021.5802 
  46022 	10021.5811 
  46024 	10021.5755 
  46026 	10021.5808 
  46029 	10021.5811 
  46031 	10021.5811 
  46033 	10021.5757 
  46035 	10021.572 
  46037 	10021.5875 
  46039 	10021.5678 
  46041 	10021.5756 
  46043 	10021.5704 
  46046 	10021.5773 
  46048 	10021.5745 
  46050 	10021.5839 
  46052 	10021.5774 
  46054 	10021.577 
  46056 	10021.5779 
  46058 	10021.5769 
  46060 	10021.5777 
  46063 	10021.5779 
  46065 	10021.5722 
  46067 	10021.574 
  46069 	10021.5749 
  46071 	10021.5738 
  46073 	10021.5748 
  46075 	10021.5729 
  46078 	10021.5776 
  46080 	10021.5695 
  46082 	10021.5656 
  46084 	10021.5717 
  46086 	10021.5713 
  46088 	10021.5697 
  46090 	10021.5737 
  46092 	10021.5699 
  46094 	10021.5716 
  46097 	10021.5745 
  46099 	10021.5785 
  46101 	10021.5723 
  46103 	10021.5712 
  46105 	10021.5747 
  46107 	10021.5807 
  46109 	10021.5762 
  46111 	10021.5737 
  46114 	10021.5773 
  46116 	10021.5724 
  46118 	10021.5745 
  46120 	10021.5762 
  46122 	10021.5823 
  46124 	10021.5782 
  46126 	10021.5827 
  46128 	10021.5819 
  46131 	10021.5724 
  46133 	10021.5781 
  46135 	10021.5775 
  46137 	10021.5813 
  46139 	10021.5763 
  46141 	10021.5812 
  46143 	10021.579 
  46146 	10021.5786 
  46148 	10021.5753 
  46150 	10021.5751 
  46152 	10021.5703 
  46154 	10021.581 
  46156 	10021.5838 
  46158 	10021.5653 
  46160 	10021.5682 
  46162 	10021.5766 
  46165 	10021.5785 
  46167 	10021.5767 
  46169 	10021.5776 
  46171 	10021.5824 
  46173 	10021.5852 
  46175 	 10021.58 
  46177 	10021.5813 
  46179 	10021.5812 
  46182 	10021.5856 
  46184 	10021.5743 
  46186 	10021.5754 
  46188 	10021.5886 
  46190 	10021.5812 
  46192 	10021.5789 
  46194 	10021.5833 
  46196 	10021.5858 
  46199 	10021.5856 
  46201 	10021.5892 
  46203 	10021.5821 
  46205 	10021.5819 
  46207 	10021.5834 
  46209 	10021.5807 
  46211 	10021.5798 
  46214 	10021.5813 
  46216 	10021.5829 
  46218 	10021.5804 
  46220 	10021.5836 
  46222 	10021.5783 
  46224 	10021.587 
  46226 	10021.5859 
  46228 	10021.592 
  46231 	10021.5877 
  46233 	10021.5835 
  46235 	10021.5851 
  46237 	10021.573 
  46239 	10021.5844 
  46241 	10021.5824 
  46243 	10021.5716 
  46245 	10021.5815 
  46248 	 10021.58 
  46250 	10021.5826 
  46252 	10021.5821 
  46254 	10021.5816 
  46256 	10021.5898 
  46258 	10021.5888 
  46260 	10021.5871 
  46262 	10021.5769 
  46264 	10021.5811 
  46267 	10021.5828 
  46269 	10021.5938 
  46271 	10021.5863 
  46273 	10021.5876 
  46275 	10021.5811 
  46277 	10021.5744 
  46279 	10021.5833 
  46281 	10021.5856 
  46284 	10021.5829 
  46286 	10021.5818 
  46288 	10021.5901 
  46290 	10021.5906 
  46292 	10021.5953 
  46294 	10021.5923 
  46296 	10021.5882 
  46298 	10021.5813 
  46301 	10021.5826 
  46303 	10021.5871 
  46305 	10021.5836 
  46307 	10021.5783 
  46309 	10021.5816 
  46311 	10021.5823 
  46313 	10021.5782 
  46316 	10021.577 
  46318 	10021.5843 
  46320 	10021.579 
  46322 	10021.5778 
  46324 	10021.5765 
  46326 	10021.5815 
  46328 	10021.5778 
  46330 	10021.5769 
  46333 	10021.5795 
  46335 	10021.5842 
  46337 	10021.5809 
  46339 	10021.5881 
  46341 	10021.5736 
  46343 	10021.5832 
  46345 	10021.5869 
  46347 	10021.5866 
  46350 	10021.5832 
  46352 	10021.5851 
  46354 	10021.5795 
  46356 	10021.579 
  46358 	10021.579 
  46360 	10021.5787 
  46362 	10021.5779 
  46364 	10021.5831 
  46367 	10021.5789 
  46369 	10021.5788 
  46371 	10021.5866 
  46373 	10021.579 
  46375 	10021.5777 
  46377 	10021.5748 
  46379 	10021.5748 
  46381 	10021.5755 
  46384 	10021.5719 
  46386 	10021.5765 
  46388 	10021.5856 
  46390 	10021.5766 
  46392 	10021.5734 
  46394 	10021.5847 
  46396 	 10021.58 
  46398 	10021.5884 
  46400 	10021.5768 
  46403 	10021.5776 
  46405 	10021.5776 
  46407 	10021.5847 
  46409 	10021.5728 
  46411 	10021.5775 
  46413 	10021.5812 
  46415 	10021.5824 
  46417 	10021.5888 
  46420 	10021.5813 
  46422 	10021.5831 
  46424 	10021.5786 
  46426 	10021.5772 
  46428 	10021.5866 
  46430 	10021.589 
  46432 	10021.5801 
  46435 	10021.584 
  46437 	10021.587 
  46439 	10021.5706 
  46441 	10021.5807 
  46443 	10021.5803 
  46445 	10021.5768 
  46447 	10021.5789 
  46449 	10021.5845 
  46452 	10021.5773 
  46454 	10021.5749 
  46456 	10021.5844 
  46458 	10021.5837 
  46460 	10021.5758 
  46462 	10021.5846 
  46464 	10021.5867 
  46466 	10021.5833 
  46468 	10021.5893 
  46471 	10021.5769 
  46473 	10021.5776 
  46475 	10021.5866 
  46477 	10021.5776 
  46479 	10021.5731 
  46481 	10021.5723 
  46483 	10021.5757 
  46486 	10021.5751 
  46488 	10021.5762 
  46490 	10021.5745 
  46492 	10021.5726 
  46494 	10021.5832 
  46496 	10021.5843 
  46498 	10021.5814 
  46500 	10021.5811 
  46503 	10021.5818 
  46505 	10021.5738 
  46507 	10021.5752 
  46509 	10021.582 
  46511 	10021.585 
  46513 	10021.5772 
  46515 	10021.5771 
  46517 	10021.5857 
  46520 	10021.586 
  46522 	10021.5745 
  46524 	10021.5827 
  46526 	10021.5818 
  46528 	10021.5808 
  46530 	10021.5849 
  46532 	10021.585 
  46534 	10021.577 
  46537 	10021.5768 
  46539 	10021.5881 
  46541 	10021.576 
  46543 	10021.5769 
  46545 	10021.5824 
  46547 	10021.5812 
  46549 	10021.5888 
  46552 	10021.5812 
  46554 	10021.5846 
  46556 	10021.5802 
  46558 	10021.5697 
  46560 	10021.5752 
  46562 	10021.5858 
  46564 	10021.5835 
  46566 	10021.5847 
  46569 	10021.5757 
  46571 	10021.5783 
  46573 	10021.5859 
  46575 	10021.5827 
  46577 	10021.5737 
  46579 	10021.5834 
  46581 	10021.577 
  46583 	10021.5808 
  46585 	10021.5807 
  46588 	10021.582 
  46590 	10021.5809 
  46592 	10021.5794 
  46594 	10021.5828 
  46596 	10021.5737 
  46598 	10021.5721 
  46600 	10021.5768 
  46602 	10021.5771 
  46605 	10021.568 
  46607 	10021.5741 
  46609 	10021.5814 
  46611 	10021.5863 
  46613 	10021.5745 
  46615 	10021.5825 
  46617 	10021.5831 
  46619 	10021.5745 
  46622 	10021.5873 
  46624 	10021.5711 
  46626 	10021.5806 
  46628 	10021.5838 
  46630 	10021.5858 
  46632 	10021.5855 
  46634 	10021.5726 
  46636 	10021.5706 
  46639 	10021.586 
  46641 	10021.5772 
  46643 	10021.5752 
  46645 	10021.5749 
  46647 	10021.5778 
  46649 	10021.5766 
  46651 	10021.5774 
  46653 	10021.5794 
  46656 	10021.586 
  46658 	10021.5786 
  46660 	10021.5834 
  46662 	10021.587 
  46664 	10021.5836 
  46666 	10021.5793 
  46668 	10021.5811 
  46671 	10021.589 
  46673 	10021.5877 
  46675 	10021.5852 
  46677 	10021.5921 
  46679 	10021.5821 
  46681 	10021.582 
  46683 	10021.5851 
  46685 	10021.5761 
  46688 	10021.5909 
  46690 	10021.588 
  46692 	10021.5956 
  46694 	10021.5884 
  46696 	10021.5811 
  46698 	10021.5782 
  46700 	10021.5916 
  46702 	10021.5732 
  46704 	10021.5792 
  46707 	10021.5895 
  46709 	10021.5874 
  46711 	10021.583 
  46713 	10021.5856 
  46715 	10021.5878 
  46717 	10021.5802 
  46719 	10021.5797 
  46721 	10021.5816 
  46724 	10021.5831 
  46726 	10021.5878 
  46728 	10021.5806 
  46730 	10021.5829 
  46732 	10021.5882 
  46734 	10021.5811 
  46736 	10021.5854 
  46738 	10021.5877 
  46741 	10021.5779 
  46743 	10021.5829 
  46745 	10021.5856 
  46747 	10021.5828 
  46749 	10021.5829 
  46751 	10021.5948 
  46753 	10021.5841 
  46755 	10021.5767 
  46758 	10021.5851 
  46760 	10021.5839 
  46762 	 10021.59 
  46764 	10021.5852 
  46766 	10021.5908 
  46768 	10021.5867 
  46770 	10021.5874 
  46772 	10021.5836 
  46775 	10021.5903 
  46777 	10021.5917 
  46779 	10021.5913 
  46781 	10021.5876 
  46783 	10021.5884 
  46785 	10021.5814 
  46787 	10021.5776 
  46789 	10021.5837 
  46792 	10021.5865 
  46794 	10021.5797 
  46796 	10021.5903 
  46798 	10021.5869 
  46800 	10021.588 
  46802 	10021.5874 
  46804 	10021.5833 
  46806 	10021.5837 
  46809 	10021.5904 
  46811 	10021.5951 
  46813 	10021.5918 
  46815 	10021.5964 
  46817 	10021.5897 
  46819 	10021.5874 
  46821 	10021.5871 
  46824 	10021.5871 
  46826 	10021.5893 
  46828 	10021.5892 
  46830 	10021.5788 
  46832 	10021.5798 
  46834 	10021.5863 
  46836 	10021.5909 
  46838 	10021.5814 
  46841 	10021.591 
  46843 	10021.5888 
  46845 	10021.5891 
  46847 	10021.5943 
  46849 	10021.5969 
  46851 	10021.5867 
  46853 	10021.5813 
  46855 	10021.5943 
  46857 	10021.5857 
  46860 	10021.5849 
  46862 	10021.5885 
  46864 	10021.5803 
  46866 	10021.5928 
  46868 	10021.586 
  46870 	10021.5941 
  46872 	10021.587 
  46874 	10021.5858 
  46877 	10021.5897 
  46879 	10021.5858 
  46881 	10021.5958 
  46883 	10021.5986 
  46885 	10021.5913 
  46887 	10021.5867 
  46889 	10021.5987 
  46892 	10021.5924 
  46894 	10021.5888 
  46896 	10021.5909 
  46898 	10021.5883 
  46900 	10021.5906 
  46902 	10021.5877 
  46904 	10021.5875 
  46906 	10021.5909 
  46909 	10021.5919 
  46911 	10021.581 
  46913 	10021.5853 
  46915 	10021.5967 
  46917 	10021.5881 
  46919 	10021.5898 
  46921 	10021.5863 
  46923 	10021.6028 
  46925 	10021.5895 
  46928 	10021.6014 
  46930 	 10021.59 
  46932 	10021.5906 
  46934 	10021.5872 
  46936 	10021.5918 
  46938 	10021.5948 
  46940 	10021.5973 
  46943 	10021.5891 
  46945 	10021.5855 
  46947 	10021.5843 
  46949 	10021.576 
  46951 	10021.5815 
  46953 	10021.5811 
  46955 	10021.594 
  46957 	10021.5895 
  46960 	10021.5856 
  46962 	10021.5862 
  46964 	10021.5869 
  46966 	10021.5907 
  46968 	10021.5914 
  46970 	10021.5849 
  46972 	10021.5845 
  46974 	10021.5911 
  46977 	10021.5905 
  46979 	10021.5875 
  46981 	10021.5942 
  46983 	 10021.59 
  46985 	10021.5845 
  46987 	10021.5813 
  46989 	10021.5878 
  46991 	10021.5939 
  46994 	10021.5896 
  46996 	10021.5834 
  46998 	10021.5964 
  47000 	10021.5874 
  47002 	10021.591 
  47004 	10021.5876 
  47006 	10021.5866 
  47008 	10021.5888 
  47010 	10021.584 
  47013 	10021.5882 
  47015 	10021.5897 
  47017 	10021.5929 
  47019 	10021.5817 
  47021 	10021.5893 
  47023 	10021.5873 
  47025 	10021.5826 
  47028 	10021.5895 
  47030 	10021.5899 
  47032 	10021.5856 
  47034 	10021.5845 
  47036 	10021.5917 
  47038 	10021.5835 
  47040 	10021.5796 
  47042 	10021.5885 
  47045 	10021.5825 
  47047 	10021.585 
  47049 	10021.5864 
  47051 	10021.5819 
  47053 	10021.5861 
  47055 	10021.5912 
  47057 	10021.5836 
  47059 	10021.5861 
  47062 	10021.5856 
  47064 	10021.5799 
  47066 	10021.5813 
  47068 	10021.5858 
  47070 	10021.5861 
  47072 	10021.5819 
  47074 	10021.5909 
  47076 	10021.5904 
  47079 	10021.5823 
  47081 	10021.5849 
  47083 	10021.5812 
  47085 	10021.5842 
  47087 	10021.5732 
  47089 	10021.5804 
  47091 	10021.5772 
  47093 	10021.5832 
  47096 	10021.5847 
  47098 	10021.5831 
  47100 	10021.5826 
  47102 	10021.5905 
  47104 	10021.5892 
  47106 	10021.5919 
  47108 	10021.5865 
  47110 	10021.5816 
  47113 	10021.5898 
  47115 	10021.5931 
  47117 	10021.5864 
  47119 	10021.5795 
  47121 	10021.5921 
  47123 	10021.5838 
  47125 	10021.5859 
  47127 	10021.5843 
  47130 	10021.5889 
  47132 	10021.5874 
  47134 	10021.5804 
  47136 	10021.5957 
  47138 	10021.5884 
  47140 	10021.5839 
  47142 	10021.5862 
  47144 	10021.5801 
  47147 	10021.5848 
  47149 	10021.5796 
  47151 	10021.5756 
  47153 	10021.5856 
  47155 	10021.5836 
  47157 	10021.5845 
  47159 	10021.5883 
  47162 	10021.5859 
  47164 	10021.5853 
  47166 	10021.5825 
  47168 	10021.5919 
  47170 	10021.5889 
  47172 	10021.5855 
  47174 	10021.5865 
  47176 	10021.5845 
  47178 	10021.5827 
  47181 	10021.5859 
  47183 	10021.5822 
  47185 	10021.5929 
  47187 	10021.5933 
  47189 	10021.5856 
  47191 	10021.5784 
  47193 	10021.5863 
  47195 	10021.5898 
  47198 	10021.5916 
  47200 	10021.5878 
  47202 	10021.5828 
  47204 	10021.5907 
  47206 	10021.5807 
  47208 	10021.5861 
  47210 	10021.5869 
  47212 	10021.5865 
  47215 	10021.5849 
  47217 	10021.5846 
  47219 	10021.5879 
  47221 	10021.579 
  47223 	10021.584 
  47225 	10021.5809 
  47227 	10021.5798 
  47230 	10021.5802 
  47232 	10021.5796 
  47234 	10021.5812 
  47236 	10021.5811 
  47238 	10021.5923 
  47240 	10021.5839 
  47242 	10021.584 
  47244 	10021.5866 
  47246 	10021.5804 
  47249 	10021.5917 
  47251 	10021.5905 
  47253 	10021.5905 
  47255 	10021.5779 
  47257 	10021.584 
  47259 	10021.5835 
  47261 	10021.5861 
  47263 	10021.5836 
  47266 	10021.5905 
  47268 	10021.5721 
  47270 	10021.5767 
  47272 	 10021.59 
  47274 	10021.5825 
  47276 	10021.5942 
  47278 	10021.5803 
  47280 	10021.5829 
  47283 	10021.5831 
  47285 	 10021.58 
  47287 	10021.5778 
  47289 	10021.5692 
  47291 	10021.586 
  47293 	10021.5875 
  47295 	10021.5785 
  47297 	10021.5813 
  47300 	10021.5873 
  47302 	10021.5762 
  47304 	10021.5812 
  47306 	10021.5805 
  47308 	10021.5844 
  47310 	10021.5773 
  47312 	10021.5758 
  47315 	10021.5838 
  47317 	10021.5833 
  47319 	10021.5779 
  47321 	10021.5692 
  47323 	10021.5781 
  47325 	10021.5819 
  47327 	10021.5847 
  47329 	10021.5849 
  47332 	10021.581 
  47334 	10021.5859 
  47336 	10021.5867 
  47338 	10021.5748 
  47340 	10021.5793 
  47342 	10021.5743 
  47344 	10021.5839 
  47346 	10021.5848 
  47349 	10021.5807 
  47351 	10021.5774 
  47353 	10021.5747 
  47355 	10021.5759 
  47357 	10021.587 
  47359 	10021.5894 
  47361 	10021.5966 
  47363 	10021.5891 
  47366 	10021.5825 
  47368 	10021.5793 
  47370 	10021.583 
  47372 	10021.5852 
  47374 	10021.5777 
  47376 	10021.5803 
  47378 	10021.5885 
  47380 	10021.5807 
  47383 	10021.5785 
  47385 	10021.5763 
  47387 	10021.585 
  47389 	10021.5863 
  47391 	10021.5824 
  47393 	10021.5862 
  47395 	10021.5865 
  47397 	10021.5797 
  47400 	10021.5804 
  47402 	10021.5813 
  47404 	10021.5823 
  47406 	10021.5854 
  47408 	10021.5834 
  47410 	10021.5782 
  47412 	10021.5916 
  47414 	10021.5727 
  47417 	10021.5707 
  47419 	10021.5746 
  47421 	10021.5844 
  47423 	10021.5785 
  47425 	10021.5753 
  47427 	10021.5823 
  47429 	10021.5792 
  47431 	10021.5795 
  47434 	10021.5791 
  47436 	10021.579 
  47438 	10021.5756 
  47440 	10021.5775 
  47442 	10021.5845 
  47444 	10021.5806 
  47446 	10021.5791 
  47448 	10021.5845 
  47451 	10021.5811 
  47453 	10021.5866 
  47455 	10021.5767 
  47457 	10021.5795 
  47459 	10021.5707 
  47461 	10021.5755 
  47463 	10021.5827 
  47465 	10021.5785 
  47467 	10021.5806 
  47470 	10021.5845 
  47472 	10021.5856 
  47474 	10021.5825 
  47476 	10021.5747 
  47478 	10021.582 
  47480 	10021.584 
  47482 	10021.5794 
  47485 	10021.586 
  47487 	10021.585 
  47489 	10021.5817 
  47491 	10021.5861 
  47493 	10021.5795 
  47495 	10021.5777 
  47497 	10021.5864 
  47499 	10021.5829 
  47502 	10021.5821 
  47504 	10021.5811 
  47506 	 10021.58 
  47508 	10021.5822 
  47510 	10021.575 
  47512 	10021.5774 
  47514 	10021.5868 
  47516 	10021.5742 
  47519 	10021.5732 
  47521 	10021.5838 
  47523 	10021.5808 
  47525 	10021.5807 
  47527 	10021.583 
  47529 	10021.5786 
  47531 	10021.5726 
  47533 	10021.5767 
  47536 	10021.5831 
  47538 	10021.5755 
  47540 	10021.5794 
  47542 	10021.578 
  47544 	10021.5765 
  47546 	10021.5771 
  47548 	10021.585 
  47550 	10021.5861 
  47553 	10021.5697 
  47555 	10021.5772 
  47557 	10021.5874 
  47559 	10021.5834 
  47561 	10021.5786 
  47563 	10021.5758 
  47565 	10021.5843 
  47567 	10021.586 
  47570 	10021.5794 
  47572 	10021.5844 
  47574 	10021.5917 
  47576 	10021.5841 
  47578 	10021.577 
  47580 	10021.5813 
  47582 	10021.5849 
  47584 	10021.574 
  47587 	10021.5907 
  47589 	10021.5861 
  47591 	10021.5849 
  47593 	10021.5929 
  47595 	10021.5944 
  47597 	10021.5836 
  47599 	10021.5848 
  47601 	10021.5811 
  47604 	10021.585 
  47606 	10021.5764 
  47608 	10021.5811 
  47610 	10021.5844 
  47612 	10021.5792 
  47614 	10021.5805 
  47616 	10021.579 
  47618 	10021.5717 
  47621 	10021.5841 
  47623 	10021.5879 
  47625 	10021.5787 
  47627 	10021.5792 
  47629 	10021.5867 
  47631 	10021.5708 
  47633 	10021.5736 
  47635 	10021.5774 
  47638 	10021.5849 
  47640 	10021.579 
  47642 	10021.5821 
  47644 	10021.5837 
  47646 	10021.5801 
  47648 	10021.5818 
  47650 	10021.5823 
  47652 	10021.5818 
  47655 	10021.5813 
  47657 	10021.5817 
  47659 	10021.5777 
  47661 	10021.5852 
  47663 	10021.5822 
  47665 	10021.5848 
  47667 	10021.5798 
  47669 	10021.5738 
  47672 	10021.5777 
  47674 	10021.5765 
  47676 	10021.572 
  47678 	10021.5817 
  47680 	10021.5822 
  47682 	10021.5785 
  47684 	10021.5727 
  47686 	10021.576 
  47689 	10021.5746 
  47691 	10021.5768 
  47693 	10021.5778 
  47695 	10021.5703 
  47697 	10021.5818 
  47699 	10021.5791 
  47701 	10021.5749 
  47703 	10021.5776 
  47706 	10021.5834 
  47708 	10021.5756 
  47710 	10021.5834 
  47712 	10021.5828 
  47714 	10021.5912 
  47716 	10021.5767 
  47718 	10021.5787 
  47720 	10021.5792 
  47723 	10021.5755 
  47725 	10021.5805 
  47727 	10021.5792 
  47729 	10021.5795 
  47731 	10021.5731 
  47733 	10021.5699 
  47735 	10021.5803 
  47737 	10021.5853 
  47740 	10021.5758 
  47742 	10021.5805 
  47744 	10021.5813 
  47746 	10021.5776 
  47748 	10021.577 
  47750 	10021.5785 
  47752 	10021.5775 
  47754 	10021.5739 
  47757 	10021.5794 
  47759 	10021.5896 
  47761 	10021.5768 
  47763 	10021.5877 
  47765 	10021.5827 
  47767 	10021.5778 
  47769 	10021.5741 
  47771 	10021.5786 
  47774 	10021.581 
  47776 	10021.5843 
  47778 	10021.588 
  47780 	10021.5808 
  47782 	10021.5891 
  47784 	10021.5928 
  47786 	10021.5792 
  47788 	10021.5792 
  47791 	10021.587 
  47793 	10021.5812 
  47795 	10021.5859 
  47797 	10021.5859 
  47799 	10021.5846 
  47801 	10021.5903 
  47803 	10021.5853 
  47805 	10021.5848 
  47808 	10021.5868 
  47810 	10021.5828 
  47812 	10021.5777 
  47814 	10021.5853 
  47816 	10021.582 
  47818 	10021.5966 
  47820 	10021.583 
  47822 	10021.5797 
  47825 	10021.5803 
  47827 	10021.5831 
  47829 	10021.5822 
  47831 	10021.582 
  47833 	10021.5828 
  47835 	10021.5876 
  47837 	10021.5797 
  47839 	10021.5825 
  47842 	10021.5757 
  47844 	10021.5868 
  47846 	10021.5828 
  47848 	10021.5814 
  47850 	10021.5859 
  47852 	10021.5873 
  47854 	10021.584 
  47856 	10021.5867 
  47859 	10021.5803 
  47861 	10021.5786 
  47863 	10021.5804 
  47865 	 10021.58 
  47867 	10021.5859 
  47869 	10021.5836 
  47871 	10021.5864 
  47873 	10021.5911 
  47876 	10021.5848 
  47878 	10021.5873 
  47880 	10021.5677 
  47882 	10021.5768 
  47884 	10021.5865 
  47886 	10021.5865 
  47888 	10021.5772 
  47890 	10021.5781 
  47893 	10021.5678 
  47895 	10021.5765 
  47897 	10021.5824 
  47899 	10021.5793 
  47901 	10021.5824 
  47903 	10021.5774 
  47905 	10021.5714 
  47907 	10021.5787 
  47910 	10021.5827 
  47912 	10021.5835 
  47914 	10021.5718 
  47916 	10021.5746 
  47918 	10021.5827 
  47920 	10021.5796 
  47922 	10021.5742 
  47924 	10021.5728 
  47927 	10021.5856 
  47929 	10021.5738 
  47931 	10021.5806 
  47933 	10021.5793 
  47935 	10021.5656 
  47937 	10021.5702 
  47939 	10021.5628 
  47941 	10021.5812 
  47944 	10021.5827 
  47946 	10021.5714 
  47948 	10021.5888 
  47950 	10021.5748 
  47952 	10021.5767 
  47954 	10021.584 
  47956 	10021.5843 
  47958 	10021.5785 
  47961 	10021.5746 
  47963 	10021.5874 
  47965 	10021.574 
  47967 	10021.5792 
  47969 	10021.5851 
  47971 	10021.5791 
  47973 	10021.5714 
  47976 	 10021.58 
  47978 	10021.5668 
  47980 	10021.5836 
  47982 	10021.5906 
  47984 	10021.5799 
  47986 	10021.5787 
  47988 	10021.5892 
  47990 	10021.5724 
  47993 	10021.5804 
  47995 	10021.5862 
  47997 	10021.5799 
  47999 	10021.5786 
  48001 	10021.5758 
  48003 	10021.5732 
  48005 	10021.5714 
  48007 	10021.5792 
  48009 	10021.5791 
  48012 	10021.5712 
  48014 	10021.5716 
  48016 	10021.5749 
  48018 	10021.5791 
  48020 	10021.5765 
  48022 	10021.5785 
  48024 	10021.5774 
  48026 	10021.5835 
  48029 	10021.5926 
  48031 	10021.5825 
  48033 	10021.5888 
  48035 	10021.5831 
  48037 	10021.5813 
  48039 	10021.5812 
  48041 	10021.5788 
  48044 	10021.5868 
  48046 	10021.5792 
  48048 	10021.5907 
  48050 	10021.5884 
  48052 	10021.5756 
  48054 	10021.5808 
  48056 	10021.5878 
  48058 	10021.5889 
  48061 	10021.5894 
  48063 	10021.5798 
  48065 	10021.588 
  48067 	10021.5835 
  48069 	10021.5788 
  48071 	10021.5883 
  48073 	10021.5931 
  48075 	10021.5799 
  48077 	10021.5877 
  48080 	10021.5902 
  48082 	10021.5879 
  48084 	10021.5859 
  48086 	10021.5824 
  48088 	10021.5922 
  48090 	10021.592 
  48092 	10021.5865 
  48094 	10021.5894 
  48097 	10021.5877 
  48099 	10021.6002 
  48101 	10021.5906 
  48103 	10021.5882 
  48105 	10021.5965 
  48107 	10021.5876 
  48109 	10021.5931 
  48112 	10021.5875 
  48114 	10021.5893 
  48116 	10021.589 
  48118 	10021.5862 
  48120 	10021.5794 
  48122 	10021.5971 
  48124 	10021.5813 
  48126 	10021.5899 
  48128 	10021.5817 
  48131 	10021.5867 
  48133 	 10021.58 
  48135 	10021.5837 
  48137 	10021.5883 
  48139 	10021.5893 
  48141 	10021.5895 
  48143 	10021.5907 
  48146 	10021.5865 
  48148 	10021.5882 
  48150 	10021.5818 
  48152 	10021.5825 
  48154 	10021.5852 
  48156 	10021.5884 
  48158 	10021.5933 
  48160 	10021.5863 
  48162 	10021.5851 
  48165 	10021.5929 
  48167 	10021.5896 
  48169 	10021.5902 
  48171 	10021.5898 
  48173 	10021.5908 
  48175 	10021.586 
  48177 	10021.5952 
  48180 	10021.5917 
  48182 	10021.5843 
  48184 	10021.5857 
  48186 	10021.5843 
  48188 	10021.5944 
  48190 	10021.5881 
  48192 	10021.5845 
  48194 	10021.5916 
  48196 	10021.5914 
  48199 	10021.588 
  48201 	10021.5835 
  48203 	10021.5825 
  48205 	10021.5901 
  48207 	10021.5957 
  48209 	10021.5946 
  48211 	10021.5968 
  48214 	10021.5889 
  48216 	10021.5882 
  48218 	10021.5898 
  48220 	10021.5894 
  48222 	10021.588 
  48224 	10021.5734 
  48226 	10021.579 
  48229 	10021.5853 
  48231 	10021.5892 
  48233 	10021.5839 
  48235 	10021.5904 
  48237 	10021.5956 
  48239 	10021.5909 
  48241 	10021.5901 
  48243 	10021.5868 
  48245 	10021.5926 
  48248 	10021.5886 
  48250 	10021.5838 
  48252 	10021.5822 
  48254 	10021.5875 
  48256 	10021.5886 
  48258 	10021.5819 
  48260 	10021.5928 
  48262 	10021.5946 
  48265 	10021.5866 
  48267 	10021.5915 
  48269 	10021.591 
  48271 	10021.5877 
  48273 	10021.5851 
  48275 	10021.5866 
  48277 	10021.5897 
  48279 	10021.5813 
  48282 	10021.5779 
  48284 	10021.5918 
  48286 	10021.5896 
  48288 	10021.5851 
  48290 	10021.5837 
  48292 	10021.5977 
  48294 	10021.5769 
  48296 	10021.587 
  48298 	10021.5863 
  48301 	10021.5805 
  48303 	10021.5857 
  48305 	10021.5939 
  48307 	10021.5876 
  48309 	10021.5901 
  48311 	10021.5873 
  48313 	10021.5841 
  48316 	10021.5907 
  48318 	10021.581 
  48320 	10021.5842 
  48322 	10021.5782 
  48324 	 10021.58 
  48326 	10021.5743 
  48328 	10021.5762 
  48330 	10021.5748 
  48333 	10021.5856 
  48335 	10021.5803 
  48337 	10021.5802 
  48339 	10021.5776 
  48341 	10021.5866 
  48343 	 10021.58 
  48345 	10021.5793 
  48347 	10021.5798 
  48350 	10021.5848 
  48352 	10021.5854 
  48354 	10021.5779 
  48356 	10021.5876 
  48358 	10021.5951 
  48360 	10021.5864 
  48362 	10021.5891 
  48364 	10021.5869 
  48367 	10021.5909 
  48369 	10021.5886 
  48371 	10021.5836 
  48373 	10021.5811 
  48375 	10021.5821 
  48377 	10021.5855 
  48379 	10021.5735 
  48381 	10021.5801 
  48384 	10021.5867 
  48386 	10021.5839 
  48388 	10021.5875 
  48390 	10021.5877 
  48392 	10021.594 
  48394 	10021.5845 
