 Seconds	 Resist. (Ohm)
  28523 	10020.2484 
  28525 	10020.248 
  28528 	10020.2545 
  28530 	10020.2528 
  28532 	10020.2394 
  28534 	10020.2483 
  28536 	10020.2551 
  28538 	10020.2508 
  28540 	10020.2425 
  28542 	10020.249 
  28545 	10020.2403 
  28547 	10020.2383 
  28549 	10020.2529 
  28551 	10020.2503 
  28553 	10020.2475 
  28555 	10020.2427 
  28557 	10020.2498 
  28559 	 10020.25 
  28562 	10020.2523 
  28564 	10020.2537 
  28566 	10020.2592 
  28568 	10020.2431 
  28570 	10020.2544 
  28572 	10020.251 
  28574 	10020.2553 
  28576 	10020.2487 
  28578 	10020.2479 
  28581 	10020.2518 
  28583 	10020.249 
  28585 	10020.2588 
  28587 	10020.2612 
  28589 	10020.2501 
  28591 	10020.2536 
  28593 	10020.2519 
  28596 	10020.2425 
  28598 	10020.2492 
  28600 	10020.2514 
  28602 	10020.2535 
  28604 	10020.2528 
  28606 	10020.2485 
  28608 	10020.2524 
  28610 	10020.2485 
  28612 	10020.243 
  28615 	10020.2444 
  28617 	10020.2449 
  28619 	10020.2396 
  28621 	10020.249 
  28623 	10020.2519 
  28625 	10020.2397 
  28627 	10020.2438 
  28630 	10020.2495 
  28632 	10020.2541 
  28634 	10020.2525 
  28636 	10020.2598 
  28638 	10020.2576 
  28640 	10020.2417 
  28642 	10020.2359 
  28644 	10020.2609 
  28647 	10020.2581 
  28649 	10020.2519 
  28651 	10020.2446 
  28653 	10020.2525 
  28655 	10020.2461 
  28657 	10020.2419 
  28659 	10020.2418 
  28661 	10020.2551 
  28664 	10020.2557 
  28666 	10020.252 
  28668 	10020.239 
  28670 	10020.2504 
  28672 	10020.2544 
  28674 	10020.2603 
  28676 	10020.2558 
  28678 	10020.2439 
  28681 	10020.2487 
  28683 	10020.2466 
  28685 	10020.2504 
  28687 	10020.2471 
  28689 	10020.2474 
  28691 	10020.2559 
  28693 	10020.2367 
  28695 	10020.2508 
  28698 	10020.2499 
  28700 	10020.2502 
  28702 	10020.2467 
  28704 	10020.2543 
  28706 	10020.2449 
  28708 	10020.2394 
  28710 	10020.2513 
  28712 	10020.2478 
  28715 	10020.2478 
  28717 	10020.261 
  28719 	10020.2506 
  28721 	10020.2399 
  28723 	10020.2599 
  28725 	10020.2515 
  28727 	10020.2398 
  28729 	10020.2579 
  28732 	10020.2373 
  28734 	10020.2416 
  28736 	10020.2525 
  28738 	10020.2425 
  28740 	10020.2461 
  28742 	10020.2575 
  28744 	10020.2389 
  28746 	10020.249 
  28749 	10020.2492 
  28751 	10020.2412 
  28753 	10020.2456 
  28755 	10020.2553 
  28757 	10020.2474 
  28759 	10020.2457 
  28761 	10020.2521 
  28763 	10020.2505 
  28766 	10020.2441 
  28768 	 10020.26 
  28770 	10020.2274 
  28772 	10020.2319 
  28774 	10020.2561 
  28776 	10020.2415 
  28778 	10020.2602 
  28780 	10020.2595 
  28783 	10020.2395 
  28785 	10020.2498 
  28787 	10020.2433 
  28789 	10020.2466 
  28791 	10020.2369 
  28793 	10020.2468 
  28795 	10020.2365 
  28797 	10020.2379 
  28800 	10020.246 
  28802 	10020.2581 
  28804 	10020.238 
  28806 	10020.241 
  28808 	10020.2571 
  28810 	10020.2482 
  28812 	10020.2459 
  28815 	10020.2523 
  28817 	10020.2445 
  28819 	10020.245 
  28821 	10020.2397 
  28823 	10020.2565 
  28825 	10020.2542 
  28827 	10020.2497 
  28829 	10020.2537 
  28831 	10020.247 
  28834 	10020.2473 
  28836 	10020.2489 
  28838 	10020.2496 
  28840 	10020.2478 
  28842 	10020.2477 
  28844 	10020.2456 
  28846 	10020.2499 
  28849 	10020.2571 
  28851 	10020.2551 
  28853 	10020.2476 
  28855 	10020.257 
  28857 	10020.2479 
  28859 	10020.2547 
  28861 	10020.2547 
  28863 	10020.2521 
  28866 	10020.2508 
  28868 	10020.2471 
  28870 	10020.2481 
  28872 	10020.2307 
  28874 	10020.2557 
  28876 	10020.2433 
  28878 	10020.2506 
  28880 	10020.2589 
  28882 	10020.2527 
  28885 	10020.245 
  28887 	10020.2518 
  28889 	10020.2532 
  28891 	10020.2525 
  28893 	10020.2494 
  28895 	10020.2404 
  28897 	10020.259 
  28900 	10020.2583 
  28902 	10020.2425 
  28904 	10020.2551 
  28906 	10020.2466 
  28908 	10020.2564 
  28910 	10020.2547 
  28912 	10020.2464 
  28914 	10020.2548 
  28917 	10020.2618 
  28919 	10020.2514 
  28921 	10020.2573 
  28923 	10020.241 
  28925 	10020.2463 
  28927 	10020.255 
  28929 	10020.2527 
  28931 	10020.2464 
  28934 	10020.2511 
  28936 	10020.2514 
  28938 	10020.2616 
  28940 	10020.2446 
  28942 	10020.2481 
  28944 	10020.2549 
  28946 	10020.2481 
  28948 	10020.2585 
  28951 	10020.2292 
  28953 	10020.2382 
  28955 	10020.2531 
  28957 	10020.2449 
  28959 	10020.235 
  28961 	10020.247 
  28963 	10020.255 
  28965 	10020.2452 
  28967 	10020.2422 
  28970 	10020.2456 
  28972 	10020.2417 
  28974 	10020.238 
  28976 	10020.2475 
  28978 	10020.2302 
  28980 	10020.2424 
  28982 	10020.2546 
  28985 	10020.2554 
  28987 	 10020.24 
  28989 	10020.2395 
  28991 	10020.2369 
  28993 	10020.2408 
  28995 	10020.2565 
  28997 	10020.2545 
  28999 	10020.2451 
  29002 	10020.2563 
  29004 	10020.2446 
  29006 	10020.2414 
  29008 	10020.2431 
  29010 	10020.2584 
  29012 	10020.2398 
  29014 	10020.2422 
  29016 	10020.2573 
  29019 	10020.2427 
  29021 	10020.2591 
  29023 	10020.2588 
  29025 	10020.2494 
  29027 	10020.2533 
  29029 	10020.246 
  29031 	10020.2502 
  29033 	10020.2449 
  29036 	10020.2461 
  29038 	10020.2537 
  29040 	10020.2508 
  29042 	10020.2381 
  29044 	10020.2559 
  29046 	10020.2494 
  29048 	10020.2533 
  29051 	10020.2721 
  29053 	10020.2321 
  29055 	10020.2633 
  29057 	10020.2517 
  29059 	10020.2379 
  29061 	10020.2578 
  29063 	10020.2559 
  29065 	10020.2505 
  29067 	10020.2461 
  29070 	10020.2668 
  29072 	10020.258 
  29074 	10020.2463 
  29076 	10020.2633 
  29078 	10020.2352 
  29080 	10020.2558 
  29082 	10020.2448 
  29084 	10020.2408 
  29087 	10020.2538 
  29089 	10020.2373 
  29091 	10020.266 
  29093 	10020.2427 
  29095 	10020.2549 
  29097 	10020.2537 
  29099 	10020.2467 
  29101 	10020.2386 
  29104 	10020.2653 
  29106 	10020.2495 
  29108 	10020.2336 
  29110 	10020.2657 
  29112 	10020.249 
  29114 	10020.2494 
  29116 	10020.261 
  29119 	10020.2413 
  29121 	10020.242 
  29123 	10020.2518 
  29125 	10020.2497 
  29127 	10020.239 
  29129 	10020.2501 
  29131 	10020.2561 
  29133 	10020.2456 
  29135 	10020.2662 
  29138 	10020.2445 
  29140 	10020.2366 
  29142 	10020.2612 
  29144 	10020.2544 
  29146 	10020.2379 
  29148 	10020.2561 
  29150 	10020.2588 
  29152 	10020.2491 
  29155 	10020.2375 
  29157 	10020.2554 
  29159 	10020.2555 
  29161 	10020.2468 
  29163 	10020.2491 
  29165 	10020.2515 
  29167 	10020.2593 
  29169 	10020.2557 
  29172 	10020.2453 
  29174 	10020.2626 
  29176 	10020.2567 
  29178 	10020.2369 
  29180 	10020.2578 
  29182 	10020.2495 
  29184 	10020.2505 
  29187 	10020.2632 
  29189 	10020.2607 
  29191 	10020.2477 
  29193 	10020.2582 
  29195 	10020.2588 
  29197 	10020.2649 
  29199 	10020.2603 
  29201 	10020.2815 
  29203 	10020.258 
  29206 	10020.2604 
  29208 	10020.2577 
  29210 	10020.254 
  29212 	10020.2799 
  29214 	10020.2606 
  29216 	10020.2418 
  29218 	10020.2583 
  29221 	 10020.24 
  29223 	 10020.25 
  29225 	10020.2777 
  29227 	10020.2461 
  29229 	10020.2564 
  29231 	10020.2532 
  29233 	10020.2355 
  29235 	10020.2487 
  29238 	10020.2464 
  29240 	10020.2488 
  29242 	10020.2629 
  29244 	10020.2349 
  29246 	10020.2469 
  29248 	10020.2553 
  29250 	10020.2427 
  29252 	10020.2585 
  29254 	10020.2581 
  29257 	10020.2609 
  29259 	10020.2494 
  29261 	10020.2554 
  29263 	10020.2552 
  29265 	10020.2532 
  29267 	10020.2554 
  29269 	10020.2519 
  29272 	10020.2512 
  29274 	10020.257 
  29276 	10020.2537 
  29278 	10020.2459 
  29280 	10020.2613 
  29282 	10020.2655 
  29284 	10020.2298 
  29286 	10020.2535 
  29289 	10020.2719 
  29291 	10020.2587 
  29293 	10020.2575 
  29295 	10020.2555 
  29297 	10020.2371 
  29299 	10020.2516 
  29301 	10020.2494 
  29303 	10020.2455 
  29306 	10020.2472 
  29308 	10020.2521 
  29310 	10020.2353 
  29312 	10020.2393 
  29314 	10020.251 
  29316 	10020.2554 
  29318 	10020.2481 
  29320 	10020.2401 
  29323 	10020.2524 
  29325 	10020.246 
  29327 	10020.2549 
  29329 	10020.2522 
  29331 	10020.2523 
  29333 	10020.2449 
  29335 	10020.2451 
  29337 	10020.2549 
  29340 	10020.2519 
  29342 	10020.2524 
  29344 	10020.2474 
  29346 	10020.2426 
  29348 	10020.2459 
  29350 	10020.2529 
  29352 	10020.2454 
  29354 	10020.2488 
  29357 	10020.2502 
  29359 	10020.2608 
  29361 	10020.2476 
  29363 	10020.2527 
  29365 	10020.2446 
  29367 	10020.2489 
  29369 	10020.247 
  29371 	10020.2389 
  29374 	10020.2589 
  29376 	10020.2639 
  29378 	10020.2565 
  29380 	10020.2525 
  29382 	10020.2647 
  29384 	10020.2606 
  29386 	10020.2494 
  29388 	10020.2531 
  29391 	10020.2545 
  29393 	10020.2636 
  29395 	10020.2447 
  29397 	10020.2422 
  29399 	10020.2543 
  29401 	10020.2561 
  29403 	10020.263 
  29405 	10020.2495 
  29408 	10020.2529 
  29410 	10020.2645 
  29412 	10020.2605 
  29414 	10020.2588 
  29416 	10020.2494 
  29418 	10020.2455 
  29420 	10020.2585 
  29422 	10020.2624 
  29425 	10020.2544 
  29427 	10020.2508 
  29429 	10020.2637 
  29431 	10020.2699 
  29433 	10020.2584 
  29435 	10020.2622 
  29437 	10020.2443 
  29439 	10020.2468 
  29442 	10020.2391 
  29444 	10020.2528 
  29446 	10020.2526 
  29448 	10020.247 
  29450 	10020.2493 
  29452 	10020.2513 
  29454 	10020.2503 
  29456 	10020.2453 
  29459 	10020.2503 
  29461 	10020.2495 
  29463 	10020.2526 
  29465 	10020.2532 
  29467 	10020.2456 
  29469 	10020.2579 
  29471 	10020.2566 
  29473 	10020.2475 
  29476 	10020.2453 
  29478 	10020.2472 
  29480 	10020.2557 
  29482 	10020.2555 
  29484 	10020.2531 
  29486 	10020.2492 
  29488 	10020.2412 
  29491 	10020.2438 
  29493 	10020.2438 
  29495 	10020.2474 
  29497 	10020.2588 
  29499 	10020.2577 
  29501 	10020.2477 
  29503 	10020.2453 
  29505 	10020.2551 
  29507 	10020.2438 
  29510 	10020.2445 
  29512 	10020.2439 
  29514 	10020.2503 
  29516 	10020.251 
  29518 	10020.2436 
  29520 	10020.2512 
  29522 	10020.2483 
  29524 	10020.2455 
  29527 	10020.2402 
  29529 	10020.2521 
  29531 	10020.2424 
  29533 	10020.2486 
  29535 	10020.2429 
  29537 	10020.2474 
  29539 	10020.2468 
  29541 	10020.2552 
  29544 	10020.2516 
  29546 	10020.2443 
  29548 	10020.2545 
  29550 	10020.2535 
  29552 	10020.2569 
  29554 	10020.2552 
  29556 	10020.2497 
  29558 	10020.2522 
  29561 	10020.2564 
  29563 	10020.2573 
  29565 	10020.2476 
  29567 	10020.2569 
  29569 	10020.2502 
  29571 	10020.2465 
  29573 	10020.2584 
  29575 	10020.2633 
  29578 	10020.2395 
  29580 	10020.2417 
  29582 	10020.2499 
  29584 	10020.2618 
  29586 	10020.2417 
  29588 	10020.2474 
  29590 	10020.2479 
  29592 	10020.2515 
  29595 	10020.2361 
  29597 	10020.2534 
  29599 	10020.2469 
  29601 	10020.2524 
  29603 	10020.2584 
  29605 	10020.2346 
  29607 	10020.2376 
  29610 	10020.2617 
  29612 	10020.2576 
  29614 	10020.2454 
  29616 	10020.2619 
  29618 	10020.2506 
  29620 	10020.2345 
  29622 	10020.2552 
  29624 	10020.2519 
  29626 	10020.2526 
  29629 	10020.2351 
  29631 	10020.2656 
  29633 	10020.2437 
  29635 	10020.2563 
  29637 	10020.2425 
  29639 	10020.2512 
  29641 	10020.2565 
  29644 	10020.2437 
  29646 	10020.2478 
  29648 	10020.2689 
  29650 	10020.2403 
  29652 	10020.2376 
  29654 	10020.2561 
  29656 	10020.2577 
  29658 	10020.2282 
  29660 	10020.2437 
  29663 	10020.2549 
  29665 	10020.2392 
  29667 	10020.2521 
  29669 	10020.2488 
  29671 	10020.253 
  29673 	10020.2509 
  29675 	10020.2622 
  29677 	10020.2485 
  29680 	10020.2454 
  29682 	10020.2546 
  29684 	10020.2224 
  29686 	10020.2411 
  29688 	10020.2605 
  29690 	10020.2421 
  29692 	10020.2518 
  29695 	10020.2433 
  29697 	10020.2486 
  29699 	10020.2568 
  29701 	 10020.25 
  29703 	10020.2363 
  29705 	10020.2618 
  29707 	10020.2521 
  29709 	10020.2465 
  29711 	10020.2522 
  29714 	10020.2506 
  29716 	10020.2534 
  29718 	10020.2385 
  29720 	10020.2493 
  29722 	10020.2326 
  29724 	10020.2353 
  29726 	10020.258 
  29729 	10020.2513 
  29731 	10020.2395 
  29733 	10020.2464 
  29735 	10020.2571 
  29737 	10020.2574 
  29739 	10020.2426 
  29741 	10020.2391 
  29743 	10020.2495 
  29746 	10020.2519 
  29748 	10020.2493 
  29750 	10020.243 
  29752 	10020.2498 
  29754 	10020.2549 
  29756 	10020.2437 
  29758 	10020.2508 
  29760 	10020.2563 
  29762 	10020.2516 
  29765 	10020.2367 
  29767 	10020.2554 
  29769 	10020.2414 
  29771 	10020.2287 
  29773 	10020.2446 
  29775 	10020.2522 
  29777 	10020.258 
  29780 	10020.2438 
  29782 	10020.2345 
  29784 	10020.2312 
  29786 	10020.2606 
  29788 	10020.2526 
  29790 	10020.2398 
  29792 	10020.2392 
  29794 	10020.2539 
  29797 	10020.2439 
  29799 	10020.2377 
  29801 	10020.2255 
  29803 	10020.2348 
  29805 	10020.2387 
  29807 	10020.2422 
  29809 	10020.2441 
  29811 	10020.2475 
  29814 	10020.2331 
  29816 	10020.2451 
  29818 	10020.2376 
  29820 	10020.2628 
  29822 	10020.2333 
  29824 	10020.2402 
  29826 	10020.2349 
  29828 	10020.2501 
  29831 	10020.2546 
  29833 	10020.2374 
  29835 	10020.2329 
  29837 	10020.2369 
  29839 	10020.2438 
  29841 	10020.2535 
  29843 	10020.2439 
  29845 	10020.2431 
  29848 	10020.2247 
  29850 	10020.2381 
  29852 	10020.2335 
  29854 	10020.2359 
  29856 	10020.2488 
  29858 	10020.2462 
  29860 	10020.2274 
  29862 	10020.2393 
  29865 	10020.257 
  29867 	10020.248 
  29869 	10020.2351 
  29871 	10020.2432 
  29873 	10020.239 
  29875 	10020.2462 
  29877 	10020.2394 
  29879 	10020.2403 
  29882 	10020.2527 
  29884 	10020.239 
  29886 	10020.2552 
  29888 	10020.2274 
  29890 	10020.2418 
  29892 	10020.2465 
  29894 	10020.244 
  29896 	10020.2368 
  29899 	10020.2403 
  29901 	10020.2429 
  29903 	10020.2558 
  29905 	10020.235 
  29907 	10020.2222 
  29909 	10020.2307 
  29911 	10020.2426 
  29913 	10020.2423 
  29916 	10020.2468 
  29918 	10020.2376 
  29920 	10020.2544 
  29922 	10020.2585 
  29924 	10020.2327 
  29926 	10020.2306 
  29928 	10020.2434 
  29930 	10020.2404 
  29933 	10020.2538 
  29935 	10020.2499 
  29937 	10020.2506 
  29939 	10020.2387 
  29941 	10020.2399 
  29943 	10020.2389 
  29945 	10020.2339 
  29947 	10020.2374 
  29950 	10020.2363 
  29952 	10020.2474 
  29954 	10020.2472 
  29956 	10020.2407 
  29958 	10020.2336 
  29960 	10020.234 
  29962 	10020.2539 
  29964 	10020.2191 
  29967 	10020.2297 
  29969 	10020.2536 
  29971 	 10020.26 
  29973 	10020.2359 
  29975 	10020.2446 
  29977 	10020.2292 
  29979 	10020.247 
  29981 	10020.2523 
  29984 	10020.2507 
  29986 	10020.2365 
  29988 	10020.2326 
  29990 	10020.2472 
  29992 	10020.2563 
  29994 	10020.2491 
  29996 	10020.2377 
  29999 	10020.2431 
  30001 	10020.2476 
  30003 	10020.2404 
  30005 	10020.2398 
  30007 	10020.2478 
  30009 	10020.2724 
  30011 	10020.2569 
  30013 	10020.237 
  30015 	10020.2397 
  30018 	10020.2288 
  30020 	10020.231 
  30022 	10020.2398 
  30024 	10020.2618 
  30026 	10020.2637 
  30028 	10020.2235 
  30030 	10020.2401 
  30033 	10020.2558 
  30035 	10020.2583 
  30037 	10020.236 
  30039 	10020.2351 
  30041 	10020.2485 
  30043 	10020.252 
  30045 	10020.2448 
  30047 	10020.2413 
  30049 	10020.2489 
  30052 	10020.2542 
  30054 	10020.2377 
  30056 	10020.2447 
  30058 	10020.2415 
  30060 	10020.2619 
  30062 	10020.2445 
  30064 	10020.2557 
  30067 	10020.2437 
  30069 	 10020.24 
  30071 	10020.241 
  30073 	10020.2481 
  30075 	10020.2415 
  30077 	10020.2351 
  30079 	10020.2306 
  30081 	10020.2344 
  30084 	10020.2432 
  30086 	10020.2447 
  30088 	10020.2286 
  30090 	10020.2249 
  30092 	10020.2336 
  30094 	10020.243 
  30096 	10020.2507 
  30098 	10020.2578 
  30100 	10020.2532 
  30103 	10020.2326 
  30105 	10020.2211 
  30107 	10020.2389 
  30109 	10020.2472 
  30111 	10020.2498 
  30113 	10020.236 
  30115 	10020.2389 
  30117 	10020.2523 
  30120 	10020.2468 
  30122 	10020.2423 
  30124 	10020.247 
  30126 	10020.246 
  30128 	10020.2527 
  30130 	10020.2467 
  30132 	10020.2368 
  30135 	10020.2438 
  30137 	10020.2526 
  30139 	10020.2614 
  30141 	10020.2359 
  30143 	10020.2442 
  30145 	10020.2499 
  30147 	10020.2419 
  30149 	10020.2461 
  30151 	10020.2388 
  30154 	10020.2371 
  30156 	10020.2479 
  30158 	10020.2386 
  30160 	10020.2402 
  30162 	10020.2445 
  30164 	10020.2659 
  30166 	10020.2485 
  30169 	10020.2511 
  30171 	10020.2311 
  30173 	10020.2486 
  30175 	10020.2447 
  30177 	10020.2437 
  30179 	10020.2364 
  30181 	10020.2421 
  30183 	10020.2361 
  30186 	10020.2399 
  30188 	10020.2409 
  30190 	10020.2456 
  30192 	10020.2475 
  30194 	10020.2435 
  30196 	10020.2402 
  30198 	10020.2365 
  30200 	10020.2377 
  30202 	10020.2537 
  30205 	10020.2333 
  30207 	10020.2318 
  30209 	10020.2301 
  30211 	10020.2398 
  30213 	10020.2378 
  30215 	10020.2566 
  30217 	10020.2338 
  30220 	10020.2353 
  30222 	10020.2409 
  30224 	10020.2258 
  30226 	10020.2352 
  30228 	10020.2458 
  30230 	10020.2572 
  30232 	10020.237 
  30234 	10020.232 
  30236 	10020.2422 
  30239 	10020.2345 
  30241 	10020.2305 
  30243 	10020.2364 
  30245 	10020.2332 
  30247 	10020.2426 
  30249 	10020.2429 
  30251 	10020.2248 
  30254 	10020.2322 
  30256 	10020.2363 
  30258 	10020.2423 
  30260 	10020.2416 
  30262 	10020.2199 
  30264 	10020.2343 
  30266 	10020.2439 
  30268 	10020.2423 
  30271 	10020.2255 
  30273 	10020.2138 
  30275 	10020.2451 
  30277 	10020.2452 
  30279 	10020.2426 
  30281 	10020.2458 
  30283 	10020.2365 
  30285 	10020.2295 
  30288 	10020.2405 
  30290 	10020.2392 
  30292 	10020.2414 
  30294 	10020.2291 
  30296 	10020.2236 
  30298 	10020.2294 
  30300 	10020.2367 
  30302 	10020.2184 
  30305 	10020.2234 
  30307 	10020.2342 
  30309 	10020.2361 
  30311 	10020.2424 
  30313 	10020.229 
  30315 	10020.2318 
  30317 	10020.2394 
  30319 	10020.235 
  30322 	10020.2286 
  30324 	10020.2257 
  30326 	10020.2292 
  30328 	10020.2365 
  30330 	10020.2286 
  30332 	10020.2347 
  30334 	10020.2337 
  30336 	10020.2183 
  30339 	10020.2273 
  30341 	10020.2358 
  30343 	10020.2405 
  30345 	10020.2326 
  30347 	10020.2242 
  30349 	10020.2384 
  30351 	10020.2371 
  30353 	10020.2402 
  30356 	10020.2287 
  30358 	10020.2292 
  30360 	10020.2338 
  30362 	10020.2226 
  30364 	10020.2327 
  30366 	10020.2355 
  30368 	10020.2497 
  30371 	10020.2375 
  30373 	10020.2329 
  30375 	10020.2339 
  30377 	10020.2331 
  30379 	10020.2257 
  30381 	10020.2278 
  30383 	10020.232 
  30385 	10020.2279 
  30387 	10020.2233 
  30390 	10020.2255 
  30392 	10020.2269 
  30394 	10020.2254 
  30396 	10020.2247 
  30398 	10020.2288 
  30400 	10020.2284 
  30402 	10020.2256 
  30404 	10020.2412 
  30407 	10020.2325 
  30409 	10020.2324 
  30411 	10020.2388 
  30413 	10020.2355 
  30415 	10020.2297 
  30417 	10020.2357 
  30419 	10020.2525 
  30421 	10020.2335 
  30424 	10020.2335 
  30426 	10020.222 
  30428 	10020.2395 
  30430 	10020.2401 
  30432 	10020.2381 
  30434 	10020.235 
  30436 	10020.2417 
  30438 	10020.225 
  30441 	10020.2298 
  30443 	10020.235 
  30445 	10020.238 
  30447 	10020.2355 
  30449 	10020.2248 
  30451 	10020.2408 
  30453 	10020.2299 
  30455 	10020.2328 
  30458 	10020.2393 
  30460 	10020.2295 
  30462 	10020.2301 
  30464 	10020.2233 
  30466 	10020.2366 
  30468 	10020.2263 
  30470 	10020.2432 
  30473 	10020.2533 
  30475 	10020.238 
  30477 	10020.2371 
  30479 	10020.2327 
  30481 	10020.2375 
  30483 	10020.248 
  30485 	10020.2306 
  30487 	10020.2443 
  30489 	10020.2346 
  30492 	10020.2326 
  30494 	10020.2216 
  30496 	10020.2316 
  30498 	10020.2355 
  30500 	10020.2273 
  30502 	10020.2462 
  30504 	10020.2365 
  30507 	10020.2323 
  30509 	10020.2289 
  30511 	10020.2303 
  30513 	10020.2403 
  30515 	10020.227 
  30517 	10020.2289 
  30519 	10020.244 
  30521 	10020.2373 
  30524 	10020.2298 
  30526 	10020.2306 
  30528 	10020.2336 
  30530 	10020.2271 
  30532 	10020.2344 
  30534 	10020.2268 
  30536 	10020.2393 
  30538 	10020.2313 
  30541 	10020.2381 
  30543 	10020.2242 
  30545 	10020.2295 
  30547 	10020.2349 
  30549 	10020.2409 
  30551 	10020.2302 
  30553 	10020.2277 
  30555 	10020.226 
  30557 	10020.2348 
  30560 	10020.2322 
  30562 	10020.2322 
  30564 	10020.2417 
  30566 	10020.2302 
  30568 	10020.2215 
  30570 	10020.226 
  30572 	10020.2406 
  30574 	10020.2452 
  30577 	10020.2276 
  30579 	10020.2185 
  30581 	10020.2242 
  30583 	10020.2311 
  30585 	10020.2219 
  30587 	10020.2303 
  30589 	10020.2348 
  30591 	10020.2451 
  30594 	10020.2238 
  30596 	10020.2206 
  30598 	10020.2344 
  30600 	10020.2318 
  30602 	10020.2257 
  30604 	10020.2328 
  30606 	10020.2283 
  30608 	10020.223 
  30611 	10020.2251 
  30613 	10020.2314 
  30615 	10020.2189 
  30617 	10020.2206 
  30619 	10020.2242 
  30621 	10020.238 
  30623 	10020.2228 
  30626 	10020.2326 
  30628 	10020.2304 
  30630 	10020.2234 
  30632 	10020.2301 
  30634 	10020.2378 
  30636 	10020.2285 
  30638 	10020.2196 
  30640 	10020.2213 
  30643 	10020.2256 
  30645 	10020.2125 
  30647 	10020.2164 
  30649 	10020.2296 
  30651 	 10020.23 
  30653 	10020.2223 
  30655 	10020.2232 
  30657 	10020.2319 
  30660 	10020.2181 
  30662 	10020.2285 
  30664 	10020.2276 
  30666 	10020.2244 
  30668 	10020.223 
  30670 	10020.2135 
  30672 	10020.228 
  30674 	10020.2215 
  30677 	10020.2271 
  30679 	10020.2182 
  30681 	10020.2206 
  30683 	10020.2278 
  30685 	10020.2203 
  30687 	10020.2197 
  30689 	10020.2277 
  30691 	10020.2259 
  30694 	10020.2238 
  30696 	10020.2176 
  30698 	10020.2256 
  30700 	10020.2197 
  30702 	10020.214 
  30704 	10020.2197 
  30706 	10020.2299 
  30708 	10020.2175 
  30711 	10020.2302 
  30713 	10020.2189 
  30715 	10020.2216 
  30717 	10020.2318 
  30719 	10020.2153 
  30721 	10020.2124 
  30723 	10020.2184 
  30725 	10020.2151 
  30728 	10020.2271 
  30730 	10020.2218 
  30732 	10020.2152 
  30734 	10020.211 
  30736 	10020.2187 
  30738 	10020.2133 
  30740 	10020.2164 
  30742 	10020.2146 
  30745 	10020.2151 
  30747 	10020.2078 
  30749 	10020.2192 
  30751 	10020.2093 
  30753 	10020.2303 
  30755 	10020.2247 
  30757 	10020.2032 
  30759 	10020.2221 
  30762 	10020.2191 
  30764 	10020.2215 
  30766 	10020.2058 
  30768 	10020.2265 
  30770 	10020.2253 
  30772 	10020.2042 
  30774 	10020.2152 
  30776 	10020.2305 
  30779 	10020.2294 
  30781 	10020.2108 
  30783 	10020.2311 
  30785 	10020.2123 
  30787 	10020.2221 
  30789 	10020.2212 
  30791 	10020.2099 
  30793 	10020.2358 
  30796 	10020.2308 
  30798 	10020.2076 
  30800 	10020.2198 
  30802 	10020.2318 
  30804 	10020.2297 
  30806 	10020.2213 
  30808 	10020.2351 
  30811 	10020.215 
  30813 	10020.2178 
  30815 	10020.2332 
  30817 	10020.2384 
  30819 	10020.2142 
  30821 	10020.2241 
  30823 	10020.2338 
  30825 	10020.2325 
  30827 	10020.226 
  30830 	10020.2389 
  30832 	10020.2249 
  30834 	10020.2125 
  30836 	10020.2269 
  30838 	10020.2135 
  30840 	10020.2236 
  30842 	10020.2151 
  30844 	10020.2182 
  30847 	10020.2219 
  30849 	10020.2097 
  30851 	10020.2088 
  30853 	10020.2177 
  30855 	10020.2233 
  30857 	10020.2178 
  30859 	10020.2144 
  30861 	10020.2228 
  30864 	10020.2213 
  30866 	10020.2049 
  30868 	10020.2093 
  30870 	10020.2178 
  30872 	10020.212 
  30874 	10020.2022 
  30876 	10020.2169 
  30878 	10020.2165 
  30881 	10020.1982 
  30883 	10020.227 
  30885 	10020.2097 
  30887 	10020.2062 
  30889 	10020.2216 
  30891 	10020.2172 
  30893 	10020.2023 
  30896 	10020.2057 
  30898 	10020.2165 
  30900 	10020.2038 
  30902 	10020.219 
  30904 	10020.2063 
  30906 	10020.2021 
  30908 	10020.202 
  30910 	10020.2098 
  30912 	10020.2007 
  30915 	10020.2094 
  30917 	10020.2187 
  30919 	10020.2079 
  30921 	10020.2163 
  30923 	10020.2038 
  30925 	10020.1983 
  30927 	10020.2124 
  30930 	10020.2273 
  30932 	10020.2151 
  30934 	10020.2105 
  30936 	10020.2392 
  30938 	10020.2152 
  30940 	10020.2215 
  30942 	10020.2175 
  30944 	10020.215 
  30946 	10020.2167 
  30949 	10020.2358 
  30951 	10020.2186 
  30953 	10020.2071 
  30955 	10020.2313 
  30957 	10020.219 
  30959 	10020.2054 
  30961 	10020.2296 
  30963 	10020.2082 
  30966 	10020.2116 
  30968 	10020.2282 
  30970 	10020.2239 
  30972 	10020.2042 
  30974 	10020.2257 
  30976 	10020.2206 
  30978 	10020.2076 
  30981 	10020.2144 
  30983 	10020.2067 
  30985 	10020.2246 
  30987 	10020.2127 
  30989 	10020.2161 
  30991 	10020.2142 
  30993 	10020.2195 
  30995 	10020.2108 
  30997 	10020.2122 
  31000 	10020.2131 
  31002 	10020.206 
  31004 	10020.1986 
  31006 	10020.2267 
  31008 	10020.2048 
  31010 	10020.2046 
  31012 	10020.2294 
